,student,course
29436,5887,244
29437,5887,172
29438,5887,37
29439,5887,277
29440,5888,83
29441,5888,175
29442,5888,72
29443,5888,76
29444,5888,129
29445,5889,179
29446,5889,50
29447,5889,114
29448,5889,215
29449,5889,180
29450,5890,146
29451,5890,47
29452,5890,56
29453,5890,160
29454,5890,126
29455,5891,19
29456,5891,115
29457,5891,271
29458,5891,100
29459,5891,22
29460,5892,44
29461,5892,39
29462,5892,14
29463,5892,49
29464,5892,58
29465,5893,195
29466,5893,147
29467,5893,102
29468,5893,146
29469,5893,155
29470,5894,76
29471,5894,72
29472,5894,290
29473,5894,238
29474,5894,92
29475,5895,103
29476,5895,128
29477,5895,2
29478,5895,191
29479,5895,283
29480,5896,175
29481,5896,10
29482,5896,270
29483,5896,6
29484,5896,65
29485,5897,182
29486,5897,266
29487,5897,183
29488,5897,144
29489,5897,6
29490,5898,92
29491,5898,105
29492,5898,289
29493,5898,263
29494,5898,106
29495,5899,251
29496,5899,271
29497,5899,147
29498,5899,193
29499,5899,39
29500,5900,267
29501,5900,269
29502,5900,48
29503,5900,95
29504,5900,181
29505,5901,59
29506,5901,256
29507,5901,166
29508,5901,201
29509,5901,13
29510,5902,215
29511,5902,9
29512,5902,136
29513,5902,283
29514,5902,30
29515,5903,267
29516,5903,78
29517,5903,209
29518,5903,194
29519,5903,213
29520,5904,153
29521,5904,149
29522,5904,5
29523,5904,70
29524,5904,137
29525,5905,225
29526,5905,147
29527,5905,132
29528,5905,42
29529,5905,169
29530,5906,293
29531,5906,172
29532,5906,97
29533,5906,85
29534,5906,163
29535,5907,124
29536,5907,65
29537,5907,127
29538,5907,281
29539,5907,282
29540,5908,237
29541,5908,283
29542,5908,189
29543,5908,122
29544,5908,268
29545,5909,88
29546,5909,164
29547,5909,217
29548,5909,172
29549,5909,114
29550,5910,100
29551,5910,249
29552,5910,131
29553,5910,156
29554,5910,152
29555,5911,11
29556,5911,66
29557,5911,239
29558,5911,255
29559,5911,8
29560,5912,183
29561,5912,17
29562,5912,140
29563,5912,237
29564,5912,79
29565,5913,158
29566,5913,243
29567,5913,61
29568,5913,217
29569,5913,116
29570,5914,280
29571,5914,270
29572,5914,285
29573,5914,108
29574,5914,256
29575,5915,35
29576,5915,129
29577,5915,240
29578,5915,36
29579,5915,182
29580,5916,133
29581,5916,137
29582,5916,111
29583,5916,144
29584,5916,90
29585,5917,154
29586,5917,16
29587,5917,297
29588,5917,221
29589,5917,233
29590,5918,136
29591,5918,183
29592,5918,109
29593,5918,53
29594,5918,292
29595,5919,275
29596,5919,139
29597,5919,75
29598,5919,213
29599,5919,125
29600,5920,161
29601,5920,45
29602,5920,42
29603,5920,183
29604,5920,52
29605,5921,8
29606,5921,62
29607,5921,21
29608,5921,133
29609,5921,245
29610,5922,214
29611,5922,298
29612,5922,87
29613,5922,148
29614,5922,63
29615,5923,79
29616,5923,85
29617,5923,278
29618,5923,67
29619,5923,160
29620,5924,155
29621,5924,147
29622,5924,245
29623,5924,129
29624,5924,41
29625,5925,277
29626,5925,13
29627,5925,143
29628,5925,207
29629,5925,254
29630,5926,117
29631,5926,2
29632,5926,240
29633,5926,182
29634,5926,263
29635,5927,207
29636,5927,143
29637,5927,285
29638,5927,247
29639,5927,232
29640,5928,167
29641,5928,140
29642,5928,174
29643,5928,99
29644,5928,84
29645,5929,256
29646,5929,218
29647,5929,245
29648,5929,214
29649,5929,291
29650,5930,172
29651,5930,239
29652,5930,187
29653,5930,169
29654,5930,209
29655,5931,226
29656,5931,94
29657,5931,284
29658,5931,126
29659,5931,178
29660,5932,1
29661,5932,209
29662,5932,44
29663,5932,161
29664,5932,56
29665,5933,85
29666,5933,269
29667,5933,142
29668,5933,192
29669,5933,83
29670,5934,75
29671,5934,44
29672,5934,281
29673,5934,273
29674,5934,253
29675,5935,32
29676,5935,62
29677,5935,80
29678,5935,121
29679,5935,186
29680,5936,153
29681,5936,148
29682,5936,13
29683,5936,110
29684,5936,85
29685,5937,128
29686,5937,147
29687,5937,172
29688,5937,41
29689,5937,223
29690,5938,20
29691,5938,66
29692,5938,46
29693,5938,90
29694,5938,95
29695,5939,4
29696,5939,151
29697,5939,257
29698,5939,147
29699,5939,229
29700,5940,248
29701,5940,240
29702,5940,38
29703,5940,132
29704,5940,247
29705,5941,214
29706,5941,295
29707,5941,80
29708,5941,218
29709,5941,39
29710,5942,239
29711,5942,209
29712,5942,72
29713,5942,133
29714,5942,252
29715,5943,128
29716,5943,160
29717,5943,98
29718,5943,90
29719,5943,144
29720,5944,285
29721,5944,290
29722,5944,81
29723,5944,116
29724,5944,263
29725,5945,245
29726,5945,242
29727,5945,221
29728,5945,38
29729,5945,233
29730,5946,74
29731,5946,130
29732,5946,104
29733,5946,141
29734,5946,44
29735,5947,126
29736,5947,15
29737,5947,56
29738,5947,247
29739,5947,129
29740,5948,188
29741,5948,91
29742,5948,251
29743,5948,17
29744,5948,187
29745,5949,234
29746,5949,276
29747,5949,150
29748,5949,273
29749,5949,161
29750,5950,289
29751,5950,34
29752,5950,21
29753,5950,231
29754,5950,130
29755,5951,115
29756,5951,38
29757,5951,22
29758,5951,236
29759,5951,260
29760,5952,248
29761,5952,194
29762,5952,204
29763,5952,223
29764,5952,33
29765,5953,103
29766,5953,69
29767,5953,76
29768,5953,54
29769,5953,172
29770,5954,253
29771,5954,210
29772,5954,262
29773,5954,109
29774,5954,234
29775,5955,289
29776,5955,90
29777,5955,277
29778,5955,177
29779,5955,225
29780,5956,48
29781,5956,88
29782,5956,84
29783,5956,291
29784,5956,162
29785,5957,176
29786,5957,212
29787,5957,125
29788,5957,9
29789,5957,200
29790,5958,86
29791,5958,174
29792,5958,24
29793,5958,279
29794,5958,208
29795,5959,153
29796,5959,108
29797,5959,44
29798,5959,23
29799,5959,161
29800,5960,72
29801,5960,199
29802,5960,111
29803,5960,204
29804,5960,181
29805,5961,294
29806,5961,257
29807,5961,178
29808,5961,4
29809,5961,169
29810,5962,201
29811,5962,192
29812,5962,70
29813,5962,123
29814,5962,161
29815,5963,281
29816,5963,48
29817,5963,79
29818,5963,51
29819,5963,59
29820,5964,294
29821,5964,149
29822,5964,92
29823,5964,259
29824,5964,235
29825,5965,241
29826,5965,17
29827,5965,131
29828,5965,87
29829,5965,268
29830,5966,130
29831,5966,200
29832,5966,259
29833,5966,97
29834,5966,36
29835,5967,173
29836,5967,220
29837,5967,232
29838,5967,22
29839,5967,81
29840,5968,106
29841,5968,258
29842,5968,13
29843,5968,57
29844,5968,43
29845,5969,109
29846,5969,231
29847,5969,266
29848,5969,166
29849,5969,98
29850,5970,3
29851,5970,161
29852,5970,125
29853,5970,10
29854,5970,189
29855,5971,99
29856,5971,159
29857,5971,181
29858,5971,216
29859,5971,87
29860,5972,25
29861,5972,158
29862,5972,132
29863,5972,223
29864,5972,233
29865,5973,17
29866,5973,65
29867,5973,4
29868,5973,296
29869,5973,237
29870,5974,26
29871,5974,56
29872,5974,233
29873,5974,16
29874,5974,42
29875,5975,63
29876,5975,73
29877,5975,234
29878,5975,12
29879,5975,130
29880,5976,133
29881,5976,67
29882,5976,125
29883,5976,37
29884,5976,135
29885,5977,115
29886,5977,218
29887,5977,67
29888,5977,235
29889,5977,295
29890,5978,239
29891,5978,82
29892,5978,65
29893,5978,31
29894,5978,124
29895,5979,216
29896,5979,284
29897,5979,227
29898,5979,88
29899,5979,235
29900,5980,104
29901,5980,182
29902,5980,19
29903,5980,168
29904,5980,83
29905,5981,5
29906,5981,175
29907,5981,3
29908,5981,86
29909,5981,164
29910,5982,258
29911,5982,168
29912,5982,186
29913,5982,70
29914,5982,139
29915,5983,21
29916,5983,88
29917,5983,238
29918,5983,266
29919,5983,282
29920,5984,37
29921,5984,274
29922,5984,33
29923,5984,243
29924,5984,189
29925,5985,69
29926,5985,216
29927,5985,167
29928,5985,224
29929,5985,260
29930,5986,203
29931,5986,152
29932,5986,74
29933,5986,39
29934,5986,65
29935,5987,179
29936,5987,19
29937,5987,270
29938,5987,77
29939,5987,198
29940,5988,26
29941,5988,201
29942,5988,45
29943,5988,263
29944,5988,146
29945,5989,170
29946,5989,228
29947,5989,142
29948,5989,9
29949,5989,107
29950,5990,177
29951,5990,33
29952,5990,163
29953,5990,211
29954,5990,157
29955,5991,280
29956,5991,12
29957,5991,110
29958,5991,222
29959,5991,39
29960,5992,186
29961,5992,86
29962,5992,218
29963,5992,79
29964,5992,3
29965,5993,105
29966,5993,36
29967,5993,180
29968,5993,132
29969,5993,37
29970,5994,0
29971,5994,136
29972,5994,271
29973,5994,297
29974,5994,76
29975,5995,95
29976,5995,35
29977,5995,66
29978,5995,127
29979,5995,165
29980,5996,131
29981,5996,15
29982,5996,210
29983,5996,56
29984,5996,6
29985,5997,12
29986,5997,121
29987,5997,177
29988,5997,105
29989,5997,110
29990,5998,98
29991,5998,8
29992,5998,133
29993,5998,270
29994,5998,218
29995,5999,100
29996,5999,22
29997,5999,88
29998,5999,31
29999,5999,269
30000,6000,44
30001,6000,187
30002,6000,137
30003,6000,244
30004,6000,218
30005,6001,269
30006,6001,291
30007,6001,253
30008,6001,87
30009,6001,97
30010,6002,41
30011,6002,93
30012,6002,138
30013,6002,118
30014,6002,227
30015,6003,224
30016,6003,99
30017,6003,121
30018,6003,110
30019,6003,284
30020,6004,109
30021,6004,281
30022,6004,87
30023,6004,142
30024,6004,132
30025,6005,43
30026,6005,287
30027,6005,12
30028,6005,204
30029,6005,96
30030,6006,135
30031,6006,164
30032,6006,11
30033,6006,159
30034,6006,173
30035,6007,59
30036,6007,56
30037,6007,231
30038,6007,213
30039,6007,87
30040,6008,266
30041,6008,53
30042,6008,167
30043,6008,111
30044,6008,189
30045,6009,19
30046,6009,119
30047,6009,181
30048,6009,71
30049,6009,47
30050,6010,0
30051,6010,91
30052,6010,207
30053,6010,5
30054,6010,222
30055,6011,216
30056,6011,160
30057,6011,35
30058,6011,211
30059,6011,33
30060,6012,130
30061,6012,104
30062,6012,277
30063,6012,251
30064,6012,28
30065,6013,9
30066,6013,67
30067,6013,158
30068,6013,134
30069,6013,8
30070,6014,155
30071,6014,77
30072,6014,167
30073,6014,43
30074,6014,229
30075,6015,278
30076,6015,19
30077,6015,236
30078,6015,288
30079,6015,248
30080,6016,48
30081,6016,189
30082,6016,297
30083,6016,222
30084,6016,164
30085,6017,295
30086,6017,51
30087,6017,98
30088,6017,286
30089,6017,180
30090,6018,268
30091,6018,280
30092,6018,31
30093,6018,247
30094,6018,195
30095,6019,86
30096,6019,69
30097,6019,215
30098,6019,72
30099,6019,88
30100,6020,201
30101,6020,58
30102,6020,121
30103,6020,108
30104,6020,94
30105,6021,48
30106,6021,234
30107,6021,247
30108,6021,215
30109,6021,136
30110,6022,211
30111,6022,295
30112,6022,107
30113,6022,83
30114,6022,206
30115,6023,158
30116,6023,148
30117,6023,242
30118,6023,123
30119,6023,22
30120,6024,128
30121,6024,159
30122,6024,267
30123,6024,201
30124,6024,189
30125,6025,88
30126,6025,264
30127,6025,18
30128,6025,37
30129,6025,158
30130,6026,24
30131,6026,139
30132,6026,92
30133,6026,285
30134,6026,267
30135,6027,104
30136,6027,145
30137,6027,109
30138,6027,21
30139,6027,42
30140,6028,226
30141,6028,202
30142,6028,255
30143,6028,168
30144,6028,95
30145,6029,244
30146,6029,272
30147,6029,265
30148,6029,148
30149,6029,192
30150,6030,74
30151,6030,290
30152,6030,193
30153,6030,145
30154,6030,240
30155,6031,51
30156,6031,76
30157,6031,285
30158,6031,291
30159,6031,187
30160,6032,279
30161,6032,40
30162,6032,193
30163,6032,174
30164,6032,199
30165,6033,209
30166,6033,95
30167,6033,284
30168,6033,248
30169,6033,130
30170,6034,165
30171,6034,76
30172,6034,124
30173,6034,77
30174,6034,238
30175,6035,255
30176,6035,261
30177,6035,254
30178,6035,36
30179,6035,165
30180,6036,179
30181,6036,290
30182,6036,185
30183,6036,288
30184,6036,162
30185,6037,137
30186,6037,282
30187,6037,99
30188,6037,67
30189,6037,271
30190,6038,265
30191,6038,50
30192,6038,297
30193,6038,56
30194,6038,74
30195,6039,229
30196,6039,179
30197,6039,135
30198,6039,104
30199,6039,126
30200,6040,258
30201,6040,209
30202,6040,187
30203,6040,46
30204,6040,297
30205,6041,287
30206,6041,186
30207,6041,112
30208,6041,189
30209,6041,240
30210,6042,268
30211,6042,266
30212,6042,261
30213,6042,198
30214,6042,103
30215,6043,80
30216,6043,194
30217,6043,14
30218,6043,289
30219,6043,0
30220,6044,4
30221,6044,217
30222,6044,236
30223,6044,102
30224,6044,131
30225,6045,174
30226,6045,268
30227,6045,122
30228,6045,25
30229,6045,175
30230,6046,154
30231,6046,105
30232,6046,67
30233,6046,296
30234,6046,135
30235,6047,2
30236,6047,116
30237,6047,230
30238,6047,147
30239,6047,60
30240,6048,248
30241,6048,94
30242,6048,154
30243,6048,124
30244,6048,46
30245,6049,158
30246,6049,55
30247,6049,198
30248,6049,259
30249,6049,154
30250,6050,230
30251,6050,216
30252,6050,12
30253,6050,241
30254,6050,98
30255,6051,10
30256,6051,59
30257,6051,198
30258,6051,261
30259,6051,71
30260,6052,127
30261,6052,36
30262,6052,75
30263,6052,227
30264,6052,111
30265,6053,101
30266,6053,261
30267,6053,175
30268,6053,89
30269,6053,190
30270,6054,142
30271,6054,198
30272,6054,219
30273,6054,194
30274,6054,168
30275,6055,36
30276,6055,111
30277,6055,175
30278,6055,101
30279,6055,219
30280,6056,65
30281,6056,161
30282,6056,289
30283,6056,197
30284,6056,130
30285,6057,246
30286,6057,136
30287,6057,243
30288,6057,160
30289,6057,45
30290,6058,227
30291,6058,265
30292,6058,207
30293,6058,79
30294,6058,224
30295,6059,111
30296,6059,75
30297,6059,103
30298,6059,35
30299,6059,254
30300,6060,216
30301,6060,184
30302,6060,14
30303,6060,27
30304,6060,46
30305,6061,178
30306,6061,89
30307,6061,243
30308,6061,132
30309,6061,43
30310,6062,294
30311,6062,76
30312,6062,47
30313,6062,245
30314,6062,162
30315,6063,104
30316,6063,221
30317,6063,208
30318,6063,153
30319,6063,16
30320,6064,203
30321,6064,105
30322,6064,63
30323,6064,86
30324,6064,107
30325,6065,71
30326,6065,253
30327,6065,250
30328,6065,29
30329,6065,80
30330,6066,5
30331,6066,121
30332,6066,31
30333,6066,1
30334,6066,218
30335,6067,140
30336,6067,83
30337,6067,226
30338,6067,107
30339,6067,6
30340,6068,217
30341,6068,44
30342,6068,237
30343,6068,109
30344,6068,73
30345,6069,97
30346,6069,2
30347,6069,258
30348,6069,143
30349,6069,165
30350,6070,187
30351,6070,183
30352,6070,291
30353,6070,29
30354,6070,84
30355,6071,257
30356,6071,116
30357,6071,137
30358,6071,193
30359,6071,24
30360,6072,182
30361,6072,188
30362,6072,39
30363,6072,184
30364,6072,114
30365,6073,269
30366,6073,261
30367,6073,173
30368,6073,174
30369,6073,218
30370,6074,49
30371,6074,211
30372,6074,166
30373,6074,111
30374,6074,23
30375,6075,125
30376,6075,20
30377,6075,257
30378,6075,98
30379,6075,298
30380,6076,83
30381,6076,251
30382,6076,244
30383,6076,45
30384,6076,161
30385,6077,163
30386,6077,48
30387,6077,146
30388,6077,27
30389,6077,247
30390,6078,13
30391,6078,209
30392,6078,212
30393,6078,133
30394,6078,276
30395,6079,165
30396,6079,229
30397,6079,2
30398,6079,235
30399,6079,116
30400,6080,258
30401,6080,222
30402,6080,145
30403,6080,280
30404,6080,241
30405,6081,186
30406,6081,228
30407,6081,115
30408,6081,108
30409,6081,32
30410,6082,286
30411,6082,199
30412,6082,202
30413,6082,186
30414,6082,134
30415,6083,209
30416,6083,110
30417,6083,249
30418,6083,53
30419,6083,150
30420,6084,227
30421,6084,80
30422,6084,46
30423,6084,161
30424,6084,133
30425,6085,148
30426,6085,13
30427,6085,151
30428,6085,155
30429,6085,61
30430,6086,49
30431,6086,246
30432,6086,266
30433,6086,115
30434,6086,205
30435,6087,42
30436,6087,119
30437,6087,132
30438,6087,79
30439,6087,63
30440,6088,186
30441,6088,214
30442,6088,182
30443,6088,23
30444,6088,223
30445,6089,30
30446,6089,148
30447,6089,188
30448,6089,96
30449,6089,197
30450,6090,258
30451,6090,229
30452,6090,124
30453,6090,81
30454,6090,215
30455,6091,89
30456,6091,78
30457,6091,13
30458,6091,223
30459,6091,269
30460,6092,204
30461,6092,297
30462,6092,132
30463,6092,42
30464,6092,244
30465,6093,169
30466,6093,129
30467,6093,145
30468,6093,85
30469,6093,97
30470,6094,49
30471,6094,130
30472,6094,128
30473,6094,116
30474,6094,156
30475,6095,177
30476,6095,236
30477,6095,274
30478,6095,225
30479,6095,10
30480,6096,109
30481,6096,240
30482,6096,40
30483,6096,97
30484,6096,175
30485,6097,28
30486,6097,89
30487,6097,103
30488,6097,173
30489,6097,254
30490,6098,216
30491,6098,66
30492,6098,210
30493,6098,14
30494,6098,246
30495,6099,60
30496,6099,280
30497,6099,16
30498,6099,62
30499,6099,17
30500,6100,93
30501,6100,12
30502,6100,14
30503,6100,118
30504,6100,280
30505,6101,101
30506,6101,213
30507,6101,157
30508,6101,7
30509,6101,153
30510,6102,67
30511,6102,122
30512,6102,175
30513,6102,48
30514,6102,43
30515,6103,56
30516,6103,243
30517,6103,218
30518,6103,282
30519,6103,67
30520,6104,102
30521,6104,30
30522,6104,116
30523,6104,207
30524,6104,88
30525,6105,119
30526,6105,277
30527,6105,278
30528,6105,298
30529,6105,175
30530,6106,130
30531,6106,197
30532,6106,233
30533,6106,296
30534,6106,215
30535,6107,55
30536,6107,109
30537,6107,46
30538,6107,13
30539,6107,41
30540,6108,175
30541,6108,121
30542,6108,185
30543,6108,143
30544,6108,292
30545,6109,161
30546,6109,78
30547,6109,57
30548,6109,102
30549,6109,166
30550,6110,110
30551,6110,275
30552,6110,53
30553,6110,135
30554,6110,95
30555,6111,274
30556,6111,264
30557,6111,131
30558,6111,104
30559,6111,162
30560,6112,121
30561,6112,158
30562,6112,255
30563,6112,291
30564,6112,207
30565,6113,34
30566,6113,212
30567,6113,254
30568,6113,75
30569,6113,259
30570,6114,296
30571,6114,196
30572,6114,239
30573,6114,15
30574,6114,242
30575,6115,8
30576,6115,228
30577,6115,113
30578,6115,27
30579,6115,51
30580,6116,111
30581,6116,110
30582,6116,41
30583,6116,224
30584,6116,232
30585,6117,236
30586,6117,268
30587,6117,25
30588,6117,100
30589,6117,183
30590,6118,231
30591,6118,262
30592,6118,99
30593,6118,33
30594,6118,142
30595,6119,286
30596,6119,252
30597,6119,166
30598,6119,282
30599,6119,35
30600,6120,266
30601,6120,99
30602,6120,88
30603,6120,3
30604,6120,54
30605,6121,159
30606,6121,190
30607,6121,107
30608,6121,88
30609,6121,155
30610,6122,283
30611,6122,112
30612,6122,89
30613,6122,19
30614,6122,94
30615,6123,12
30616,6123,119
30617,6123,145
30618,6123,72
30619,6123,13
30620,6124,106
30621,6124,105
30622,6124,99
30623,6124,127
30624,6124,253
30625,6125,219
30626,6125,201
30627,6125,137
30628,6125,217
30629,6125,81
30630,6126,84
30631,6126,124
30632,6126,158
30633,6126,65
30634,6126,262
30635,6127,120
30636,6127,255
30637,6127,197
30638,6127,227
30639,6127,202
30640,6128,221
30641,6128,141
30642,6128,117
30643,6128,194
30644,6128,52
30645,6129,187
30646,6129,214
30647,6129,55
30648,6129,87
30649,6129,123
30650,6130,140
30651,6130,37
30652,6130,28
30653,6130,7
30654,6130,298
30655,6131,168
30656,6131,98
30657,6131,236
30658,6131,245
30659,6131,97
30660,6132,174
30661,6132,136
30662,6132,194
30663,6132,40
30664,6132,299
30665,6133,90
30666,6133,293
30667,6133,111
30668,6133,219
30669,6133,85
30670,6134,77
30671,6134,256
30672,6134,157
30673,6134,224
30674,6134,27
30675,6135,20
30676,6135,169
30677,6135,218
30678,6135,166
30679,6135,48
30680,6136,91
30681,6136,286
30682,6136,98
30683,6136,203
30684,6136,201
30685,6137,210
30686,6137,156
30687,6137,237
30688,6137,174
30689,6137,182
30690,6138,236
30691,6138,14
30692,6138,277
30693,6138,194
30694,6138,241
30695,6139,22
30696,6139,279
30697,6139,107
30698,6139,12
30699,6139,9
30700,6140,161
30701,6140,165
30702,6140,24
30703,6140,37
30704,6140,76
30705,6141,270
30706,6141,176
30707,6141,54
30708,6141,253
30709,6141,194
30710,6142,163
30711,6142,295
30712,6142,158
30713,6142,299
30714,6142,201
30715,6143,45
30716,6143,227
30717,6143,55
30718,6143,88
30719,6143,283
30720,6144,298
30721,6144,84
30722,6144,9
30723,6144,285
30724,6144,161
30725,6145,49
30726,6145,57
30727,6145,216
30728,6145,15
30729,6145,220
30730,6146,245
30731,6146,133
30732,6146,240
30733,6146,56
30734,6146,107
30735,6147,31
30736,6147,139
30737,6147,117
30738,6147,293
30739,6147,26
30740,6148,155
30741,6148,88
30742,6148,11
30743,6148,150
30744,6148,214
30745,6149,248
30746,6149,91
30747,6149,116
30748,6149,212
30749,6149,226
30750,6150,46
30751,6150,200
30752,6150,97
30753,6150,33
30754,6150,135
30755,6151,27
30756,6151,250
30757,6151,9
30758,6151,225
30759,6151,30
30760,6152,23
30761,6152,51
30762,6152,140
30763,6152,124
30764,6152,77
30765,6153,266
30766,6153,30
30767,6153,159
30768,6153,292
30769,6153,158
30770,6154,8
30771,6154,133
30772,6154,74
30773,6154,122
30774,6154,290
30775,6155,21
30776,6155,83
30777,6155,208
30778,6155,173
30779,6155,254
30780,6156,131
30781,6156,61
30782,6156,49
30783,6156,152
30784,6156,136
30785,6157,53
30786,6157,217
30787,6157,260
30788,6157,117
30789,6157,200
30790,6158,252
30791,6158,169
30792,6158,241
30793,6158,232
30794,6158,207
30795,6159,239
30796,6159,261
30797,6159,142
30798,6159,6
30799,6159,199
30800,6160,270
30801,6160,290
30802,6160,138
30803,6160,197
30804,6160,49
30805,6161,170
30806,6161,43
30807,6161,181
30808,6161,265
30809,6161,219
30810,6162,110
30811,6162,298
30812,6162,79
30813,6162,143
30814,6162,159
30815,6163,253
30816,6163,194
30817,6163,165
30818,6163,95
30819,6163,68
30820,6164,178
30821,6164,37
30822,6164,73
30823,6164,32
30824,6164,28
30825,6165,174
30826,6165,188
30827,6165,8
30828,6165,158
30829,6165,217
30830,6166,149
30831,6166,62
30832,6166,295
30833,6166,45
30834,6166,267
30835,6167,105
30836,6167,259
30837,6167,84
30838,6167,241
30839,6167,266
30840,6168,197
30841,6168,283
30842,6168,131
30843,6168,285
30844,6168,77
30845,6169,276
30846,6169,239
30847,6169,237
30848,6169,106
30849,6169,170
30850,6170,108
30851,6170,79
30852,6170,241
30853,6170,124
30854,6170,99
30855,6171,194
30856,6171,29
30857,6171,126
30858,6171,297
30859,6171,13
30860,6172,49
30861,6172,53
30862,6172,234
30863,6172,146
30864,6172,230
30865,6173,138
30866,6173,151
30867,6173,182
30868,6173,167
30869,6173,278
30870,6174,122
30871,6174,177
30872,6174,81
30873,6174,45
30874,6174,90
30875,6175,35
30876,6175,162
30877,6175,2
30878,6175,254
30879,6175,37
30880,6176,232
30881,6176,142
30882,6176,155
30883,6176,212
30884,6176,297
30885,6177,193
30886,6177,101
30887,6177,102
30888,6177,118
30889,6177,24
30890,6178,276
30891,6178,5
30892,6178,198
30893,6178,29
30894,6178,186
30895,6179,71
30896,6179,50
30897,6179,221
30898,6179,62
30899,6179,277
30900,6180,286
30901,6180,2
30902,6180,202
30903,6180,259
30904,6180,79
30905,6181,235
30906,6181,99
30907,6181,164
30908,6181,254
30909,6181,225
30910,6182,249
30911,6182,243
30912,6182,68
30913,6182,36
30914,6182,146
30915,6183,49
30916,6183,123
30917,6183,150
30918,6183,293
30919,6183,107
30920,6184,233
30921,6184,156
30922,6184,197
30923,6184,95
30924,6184,13
30925,6185,291
30926,6185,204
30927,6185,131
30928,6185,68
30929,6185,91
30930,6186,143
30931,6186,154
30932,6186,75
30933,6186,263
30934,6186,102
30935,6187,262
30936,6187,289
30937,6187,169
30938,6187,275
30939,6187,290
30940,6188,281
30941,6188,128
30942,6188,77
30943,6188,106
30944,6188,132
30945,6189,149
30946,6189,48
30947,6189,125
30948,6189,55
30949,6189,274
30950,6190,286
30951,6190,24
30952,6190,252
30953,6190,270
30954,6190,273
30955,6191,198
30956,6191,188
30957,6191,40
30958,6191,127
30959,6191,32
30960,6192,18
30961,6192,24
30962,6192,122
30963,6192,141
30964,6192,182
30965,6193,252
30966,6193,81
30967,6193,32
30968,6193,139
30969,6193,115
30970,6194,166
30971,6194,271
30972,6194,260
30973,6194,81
30974,6194,117
30975,6195,69
30976,6195,74
30977,6195,136
30978,6195,99
30979,6195,195
30980,6196,262
30981,6196,52
30982,6196,81
30983,6196,147
30984,6196,277
30985,6197,198
30986,6197,167
30987,6197,146
30988,6197,207
30989,6197,194
30990,6198,56
30991,6198,116
30992,6198,42
30993,6198,136
30994,6198,99
30995,6199,76
30996,6199,288
30997,6199,209
30998,6199,237
30999,6199,49
31000,6200,21
31001,6200,43
31002,6200,281
31003,6200,111
31004,6200,9
31005,6201,77
31006,6201,97
31007,6201,232
31008,6201,239
31009,6201,154
31010,6202,281
31011,6202,280
31012,6202,52
31013,6202,223
31014,6202,69
31015,6203,190
31016,6203,258
31017,6203,177
31018,6203,72
31019,6203,85
31020,6204,279
31021,6204,91
31022,6204,158
31023,6204,254
31024,6204,42
31025,6205,81
31026,6205,285
31027,6205,101
31028,6205,14
31029,6205,250
31030,6206,20
31031,6206,144
31032,6206,159
31033,6206,163
31034,6206,256
31035,6207,74
31036,6207,148
31037,6207,20
31038,6207,293
31039,6207,283
31040,6208,150
31041,6208,37
31042,6208,140
31043,6208,50
31044,6208,155
31045,6209,195
31046,6209,132
31047,6209,36
31048,6209,207
31049,6209,178
31050,6210,44
31051,6210,5
31052,6210,185
31053,6210,3
31054,6210,58
31055,6211,234
31056,6211,287
31057,6211,65
31058,6211,119
31059,6211,203
31060,6212,8
31061,6212,256
31062,6212,117
31063,6212,77
31064,6212,288
31065,6213,281
31066,6213,100
31067,6213,41
31068,6213,64
31069,6213,106
31070,6214,4
31071,6214,157
31072,6214,16
31073,6214,83
31074,6214,210
31075,6215,95
31076,6215,29
31077,6215,12
31078,6215,18
31079,6215,282
31080,6216,206
31081,6216,85
31082,6216,257
31083,6216,269
31084,6216,193
31085,6217,262
31086,6217,278
31087,6217,227
31088,6217,166
31089,6217,53
31090,6218,20
31091,6218,221
31092,6218,49
31093,6218,237
31094,6218,5
31095,6219,206
31096,6219,174
31097,6219,189
31098,6219,286
31099,6219,44
31100,6220,220
31101,6220,172
31102,6220,289
31103,6220,268
31104,6220,271
31105,6221,86
31106,6221,16
31107,6221,104
31108,6221,243
31109,6221,74
31110,6222,152
31111,6222,276
31112,6222,153
31113,6222,101
31114,6222,85
31115,6223,37
31116,6223,188
31117,6223,282
31118,6223,35
31119,6223,295
31120,6224,231
31121,6224,106
31122,6224,143
31123,6224,9
31124,6224,25
31125,6225,136
31126,6225,224
31127,6225,177
31128,6225,3
31129,6225,51
31130,6226,10
31131,6226,254
31132,6226,20
31133,6226,129
31134,6226,19
31135,6227,92
31136,6227,31
31137,6227,103
31138,6227,206
31139,6227,97
31140,6228,283
31141,6228,217
31142,6228,238
31143,6228,247
31144,6228,18
31145,6229,81
31146,6229,45
31147,6229,255
31148,6229,42
31149,6229,193
31150,6230,283
31151,6230,198
31152,6230,114
31153,6230,207
31154,6230,49
31155,6231,254
31156,6231,76
31157,6231,17
31158,6231,157
31159,6231,241
31160,6232,255
31161,6232,4
31162,6232,87
31163,6232,247
31164,6232,208
31165,6233,83
31166,6233,154
31167,6233,274
31168,6233,250
31169,6233,240
31170,6234,122
31171,6234,211
31172,6234,247
31173,6234,166
31174,6234,246
31175,6235,69
31176,6235,51
31177,6235,9
31178,6235,15
31179,6235,211
31180,6236,257
31181,6236,147
31182,6236,37
31183,6236,189
31184,6236,127
